Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","55603.9401","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","1222953.1868","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","40817.223","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","214.9929","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","32451.3878","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","1142882.2446","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","56973.1283","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","1232306.7607","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","41372.6556","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","219.7852","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","32608.0536","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","1158434.3559","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","58243.0859","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","1249285.4954","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","41605.9366","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","223.3437","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","32655.1154","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","1164966.2251","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","59186.072","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","1256807.4125","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","41935.894","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","226.8502","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","32695.4305","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","1174205.0332","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","60115.3017","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","1267015.7654","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","41751.1547","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","226.1661","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","32739.477","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","1169032.3306","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","59934.0255","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","1261705.8331","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","41803.5066","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","229.6885","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","32709.2907","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","1170498.1852","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","60867.4496","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","1264074.9255","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","41518.4271","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","233.2795","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","32747.2159","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","1162515.9596","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","61819.072","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","1257082.2475","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","41714.5695","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","237.226","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","32819.6557","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","1168007.9457","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","62864.8889","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","1263692.4904","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","41913.2676","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","239.2526","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","32907.0813","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","1173571.4933","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","63401.9273","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","1269880.502","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","42086.1688","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","241.1237","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","32906.5881","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","1178412.727","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","63897.7757","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","1275217.0909","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","42228.7096","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","242.9494","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","32887.1479","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","1182403.8701","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","64381.5862","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","1279672.6042","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","42283.8467","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","244.973","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","32394.5669","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","1183947.7066","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","64917.8537","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","1281260.1272","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","42283.8467","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","244.973","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","32394.5669","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","1183947.7066","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","64917.8537","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","1281260.1272","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","1999","1999","3050","FAO TIER 1","kt","170.527","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","1999","1999","3050","FAO TIER 1","kt","194544.8308","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","1999","1999","3050","FAO TIER 1","kt","45189.6669","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1999","1999","3050","FAO TIER 1","kt","239734.4978","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2000","2000","3050","FAO TIER 1","kt","167.778","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2000","2000","3050","FAO TIER 1","kt","196273.2564","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2000","2000","3050","FAO TIER 1","kt","44461.1742","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2000","2000","3050","FAO TIER 1","kt","240734.4306","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2001","2001","3050","FAO TIER 1","kt","171.8651","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2001","2001","3050","FAO TIER 1","kt","205607.8514","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2001","2001","3050","FAO TIER 1","kt","45544.2557","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2001","2001","3050","FAO TIER 1","kt","251152.1071","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2002","2002","3050","FAO TIER 1","kt","192.3457","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2002","2002","3050","FAO TIER 1","kt","230089.8427","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2002","2002","3050","FAO TIER 1","kt","50971.602","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2002","2002","3050","FAO TIER 1","kt","281061.4447","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2003","2003","3050","FAO TIER 1","kt","203.3594","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2003","2003","3050","FAO TIER 1","kt","246954.763","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2003","2003","3050","FAO TIER 1","kt","53890.2301","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2003","2003","3050","FAO TIER 1","kt","300844.9931","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2004","2004","3050","FAO TIER 1","kt","199.9994","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2004","2004","3050","FAO TIER 1","kt","254556.1028","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2004","2004","3050","FAO TIER 1","kt","52999.8511","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2004","2004","3050","FAO TIER 1","kt","307555.9539","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2005","2005","3050","FAO TIER 1","kt","197.0857","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2005","2005","3050","FAO TIER 1","kt","259372.9625","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2005","2005","3050","FAO TIER 1","kt","52227.7071","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2005","2005","3050","FAO TIER 1","kt","311600.6695","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2006","2006","3050","FAO TIER 1","kt","207.1407","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2006","2006","3050","FAO TIER 1","kt","273088.6627","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2006","2006","3050","FAO TIER 1","kt","54892.2828","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2006","2006","3050","FAO TIER 1","kt","327980.9455","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2007","2007","3050","FAO TIER 1","kt","208.7926","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2007","2007","3050","FAO TIER 1","kt","276599.7486","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2007","2007","3050","FAO TIER 1","kt","55330.0292","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2007","2007","3050","FAO TIER 1","kt","331929.7778","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2008","2008","3050","FAO TIER 1","kt","208.6958","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2008","2008","3050","FAO TIER 1","kt","267577.1795","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2008","2008","3050","FAO TIER 1","kt","55304.4003","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2008","2008","3050","FAO TIER 1","kt","322881.5797","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2009","2009","3050","FAO TIER 1","kt","215.7531","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2009","2009","3050","FAO TIER 1","kt","282816.7228","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2009","2009","3050","FAO TIER 1","kt","57174.5805","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2009","2009","3050","FAO TIER 1","kt","339991.3033","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2010","2010","3050","FAO TIER 1","kt","228.8867","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2010","2010","3050","FAO TIER 1","kt","301192.3196","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2010","2010","3050","FAO TIER 1","kt","60654.9657","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2010","2010","3050","FAO TIER 1","kt","361847.2853","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2011","2011","3050","FAO TIER 1","kt","241.5037","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2011","2011","3050","FAO TIER 1","kt","315827.7234","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2011","2011","3050","FAO TIER 1","kt","63998.4908","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2011","2011","3050","FAO TIER 1","kt","379826.2142","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2012","2012","3050","FAO TIER 1","kt","240.4452","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2012","2012","3050","FAO TIER 1","kt","316194.2223","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2012","2012","3050","FAO TIER 1","kt","63717.9751","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2012","2012","3050","FAO TIER 1","kt","379912.1974","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2013","2013","3050","FAO TIER 1","kt","237.5617","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2013","2013","3050","FAO TIER 1","kt","368950.9098","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2013","2013","3050","FAO TIER 1","kt","62953.8447","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2013","2013","3050","FAO TIER 1","kt","431904.7544","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2014","2014","3050","FAO TIER 1","kt","249.7933","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2014","2014","3050","FAO TIER 1","kt","389331.5124","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2014","2014","3050","FAO TIER 1","kt","66195.2317","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2014","2014","3050","FAO TIER 1","kt","455526.744","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2015","2015","3050","FAO TIER 1","kt","235.8716","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2015","2015","3050","FAO TIER 1","kt","381086.9567","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2015","2015","3050","FAO TIER 1","kt","62505.974","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2015","2015","3050","FAO TIER 1","kt","443592.9307","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","240.3742","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","386031.8472","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","63699.1664","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","449731.0136","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","229.6188","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","369965.1806","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","60848.9791","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","430814.1597","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","221.5065","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","351983.8977","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","58699.21","E","Estimated value",""
